source,property,unit,scale,bin_index,bin_left,bin_right,bin_label,count,fraction,total_count,num_samples,num_objects,min,max,mean,std,root,notes
base_material_grid,nu,ratio,linear,0,0.01,0.0198,0.01..0.0198,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,1,0.0198,0.0296,0.0198..0.0296,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,2,0.0296,0.0394,0.0296..0.0394,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,3,0.0394,0.0492,0.0394..0.0492,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,4,0.0492,0.059,0.0492..0.059,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,5,0.059,0.0688,0.059..0.0688,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,6,0.0688,0.0786,0.0688..0.0786,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,7,0.0786,0.0884,0.0786..0.0884,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,8,0.0884,0.0982,0.0884..0.0982,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,9,0.0982,0.108,0.0982..0.108,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,10,0.108,0.1178,0.108..0.118,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,11,0.1178,0.1276,0.118..0.128,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,12,0.1276,0.1374,0.128..0.137,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,13,0.1374,0.1472,0.137..0.147,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,14,0.1472,0.157,0.147..0.157,2221,3.86389487e-05,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,15,0.157,0.1668,0.157..0.167,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,16,0.1668,0.1766,0.167..0.177,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,17,0.1766,0.1864,0.177..0.186,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,18,0.1864,0.1962,0.186..0.196,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,19,0.1962,0.206,0.196..0.206,70440,0.00122545139,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,20,0.206,0.2158,0.206..0.216,2572634,0.0447563589,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,21,0.2158,0.2256,0.216..0.226,75085,0.0013062609,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,22,0.2256,0.2354,0.226..0.235,9611,0.000167203483,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,23,0.2354,0.2452,0.235..0.245,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,24,0.2452,0.255,0.245..0.255,25944,0.000451350241,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,25,0.255,0.2648,0.255..0.265,1628012,0.0283226799,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,26,0.2648,0.2746,0.265..0.275,0,0,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,27,0.2746,0.2844,0.275..0.284,24468,0.000425672128,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,28,0.2844,0.2942,0.284..0.294,1350040,0.0234867746,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,29,0.2942,0.304,0.294..0.304,255633,0.00444727167,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,30,0.304,0.3138,0.304..0.314,22575679,0.392751239,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,31,0.3138,0.3236,0.314..0.324,564985,0.00982909789,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,32,0.3236,0.3334,0.324..0.333,281665,0.00490015285,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,33,0.3334,0.3432,0.333..0.343,1768,3.07580645e-05,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,34,0.3432,0.353,0.343..0.353,269539,0.00468919567,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,35,0.353,0.3628,0.353..0.363,21157664,0.368081897,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,36,0.3628,0.3726,0.363..0.373,645480,0.0112294771,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,37,0.3726,0.3824,0.373..0.382,49239,0.000856615576,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,38,0.3824,0.3922,0.382..0.392,515556,0.00896917687,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,39,0.3922,0.402,0.392..0.402,725584,0.012623054,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,40,0.402,0.4118,0.402..0.412,377521,0.00656776882,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,41,0.4118,0.4216,0.412..0.422,390808,0.00679892402,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,42,0.4216,0.4314,0.422..0.431,1812013,0.0315237629,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,43,0.4314,0.4412,0.431..0.441,952067,0.0165632003,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,44,0.4412,0.451,0.441..0.451,348199,0.00605765119,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,45,0.451,0.4608,0.451..0.461,236460,0.00411371716,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,46,0.4608,0.4706,0.461..0.471,69418,0.00120767156,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,47,0.4706,0.4804,0.471..0.48,347694,0.00604886566,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,48,0.4804,0.4902,0.48..0.49,71345,0.00124119576,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
base_material_grid,nu,ratio,linear,49,0.4902,0.5,0.49..0.5,74088,0.001288916,57480860,1552,1552,0.15288949,0.496366262,0.334117142,0.0491734653,/mnt/fillipo/huangbei/pixieverse/render_outputs,One base full material_grid.npy per PixieVerse object.
json_factor_augmented_full_grid,rho,kg_m3,log10,nonpositive,,0,<=0,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,underflow,,0.01,<0.01,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,overflow,100000,,>=1e+05,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,0,0.01,0.0139905031,0.01..0.014,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,1,0.0139905031,0.0195734178,0.014..0.0196,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,2,0.0195734178,0.0273841963,0.0196..0.0274,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,3,0.0273841963,0.0383118685,0.0274..0.0383,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,4,0.0383118685,0.0536002317,0.0383..0.0536,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,5,0.0536002317,0.0749894209,0.0536..0.075,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,6,0.0749894209,0.104913973,0.075..0.105,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,7,0.104913973,0.146779927,0.105..0.147,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,8,0.146779927,0.205352503,0.147..0.205,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,9,0.205352503,0.287298483,0.205..0.287,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,10,0.287298483,0.401945033,0.287..0.402,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,11,0.401945033,0.562341325,0.402..0.562,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,12,0.562341325,0.786743808,0.562..0.787,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,13,0.786743808,1.10069417,0.787..1.1,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,14,1.10069417,1.53992653,1.1..1.54,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,15,1.53992653,2.15443469,1.54..2.15,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,16,2.15443469,3.01416253,2.15..3.01,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,17,3.01416253,4.21696503,3.01..4.22,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,18,4.21696503,5.89974626,4.22..5.9,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,19,5.89974626,8.25404185,5.9..8.25,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,20,8.25404185,11.5478198,8.25..11.5,2702,5.87586894e-06,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,21,11.5478198,16.155981,11.5..16.2,2351,5.11257138e-06,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,22,16.155981,22.6030303,16.2..22.6,20759,4.51432877e-05,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,23,22.6030303,31.6227766,22.6..31.6,128362,0.000279140744,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,24,31.6227766,44.2418555,31.6..44.2,1835720,0.00399202448,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,25,44.2418555,61.8965819,44.2..61.9,10464460,0.022756401,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,26,61.8965819,86.5964323,61.9..86.6,15172809,0.0329953505,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,27,86.5964323,121.152766,86.6..121,29237389,0.0635807054,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,28,121.152766,169.498815,121..169,84944833,0.184724169,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,29,169.498815,237.137371,169..237,19211435,0.0417778957,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,30,237.137371,331.767113,237..332,24296011,0.0528350024,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,31,331.767113,464.158883,332..464,19600571,0.0426241252,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,32,464.158883,649.381632,464..649,7884964,0.0171469338,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,33,649.381632,908.517576,649..909,24803639,0.053938909,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,34,908.517576,1271.0618,909..1.27e+03,22305141,0.048505583,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,35,1271.0618,1778.27941,1.27e+03..1.78e+03,30314564,0.0659231699,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,36,1778.27941,2487.90237,1.78e+03..2.49e+03,21637068,0.0470527668,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,37,2487.90237,3480.70059,2.49e+03..3.48e+03,105122194,0.228602604,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,38,3480.70059,4869.67525,3.48e+03..4.87e+03,19946325,0.0433760146,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,39,4869.67525,6812.92069,4.87e+03..6.81e+03,19734937,0.0429163225,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,40,6812.92069,9531.61883,6.81e+03..9.53e+03,2783274,0.00605261038,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,41,9531.61883,13335.2143,9.53e+03..1.33e+04,93161,0.00020259135,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,42,13335.2143,18656.6358,1.33e+04..1.87e+04,271582,0.000590592242,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,43,18656.6358,26101.5722,1.87e+04..2.61e+04,32629,7.09562279e-05,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,44,26101.5722,36517.4127,2.61e+04..3.65e+04,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
json_factor_augmented_full_grid,rho,kg_m3,log10,45,36517.4127,51089.6977,3.65e+04..5.11e+04,0,0,459846880,12416,1552,9.33269405,19576.3652,1485.22643,1651.34462,/mnt/fillipo/huangbei/code/pixieverse_aug_json,Base full material_grid.npy with compact JSON E/rho factors applied; includes augment_0 default samples.
